Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,Model,Brand
2014,42277,Diesel,Manual,First,24.0,73.97,3.85,GRAND I10 1.2 CRDI SPORTZ OPTION,Hyundai
2014,46000,Diesel,Automatic,First,13.0,201.1,23.25,E-CLASS E250 CDI AVANTGRADE,Mercedes-Benz
2012,35000,Diesel,Manual,First,13.6,97.7,7.0,BOLERO ZLX,Mahindra
2015,50000,Petrol,Manual,First,18.9,82.0,5.75,GRAND I10 ASTA OPTION,Hyundai
2008,62000,Petrol,Manual,Second,20.36,78.9,1.65,I10 MAGNA 1.2,Hyundai
2012,78000,Diesel,Manual,First,19.33,138.1,6.5,JETTA 2012-2014 2.0L TDI COMFORTLINE,Volkswagen
2011,79000,Diesel,Manual,First,17.67,138.08,7.5,YETI ELEGANCE,Skoda
2019,6773,Diesel,Automatic,First,14.75,97.7,72.94,Q7 45 TDI QUATTRO PREMIUM PLUS,Audi
2010,53000,Diesel,Manual,Second,11.5,171.0,11.0,FORTUNER 3.0 DIESEL,Toyota
2013,36716,Petrol,Manual,First,18.9,67.0,3.02,WAGON R VXI MINOR ABS,Maruti
2013,65060,Petrol,Manual,First,21.1,55.2,3.32,EON ERA,Hyundai
2013,33000,Petrol,Manual,First,19.4,86.8,3.24,BRIO S MT,Honda
2015,11110,Petrol,Manual,First,22.74,47.3,2.35,ALTO 800 VXI,Maruti
2013,63000,Diesel,Manual,First,15.96,62.1,5.5,BOLERO ZLX,Mahindra
2015,27030,Petrol,Manual,First,17.8,117.3,6.75,CITY I VTEC SV,Honda
2015,19600,Petrol,Manual,First,15.0,103.52,6.15,RAPID 1.6 MPI ELEGANCE BLACK PACKAGE,Skoda
2016,27755,Petrol,Manual,First,22.0,81.8,5.45,SWIFT VVT VXI,Maruti
2013,20000,Petrol,Manual,Second,21.1,55.2,2.3,EON MAGNA PLUS,Hyundai
2015,24782,Petrol,Manual,First,20.85,83.14,6.21,SWIFT DZIRE ZXI,Maruti
2014,47303,Petrol,Automatic,First,19.34,76.0,5.21,MICRA XV CVT,Nissan
2008,71000,Petrol,Automatic,First,8.3,97.7,11.99,Q7 4.2 FSI QUATTRO,Audi
2010,53000,Diesel,Manual,First,17.8,75.0,3.1,SWIFT VDI BSIII,Maruti
2017,1000,Diesel,Manual,First,13.49,138.03,7.5,XENON XT EX 4X2,Tata
2016,29000,Diesel,Manual,First,20.14,88.8,4.0,POLO 1.5 TDI COMFORTLINE,Volkswagen
2016,36367,Petrol,Manual,First,17.8,117.3,7.73,CITY I VTEC SV,Honda
2015,38000,Petrol,Manual,First,17.4,117.3,7.8,CITY I VTEC V,Honda
2011,83969,Petrol,Manual,First,16.1,37.0,1.3,800 AC BSIII,Maruti
2014,82621,Diesel,Manual,First,20.14,88.8,4.42,POLO 1.5 TDI TRENDLINE,Volkswagen
2009,89000,Diesel,Automatic,First,12.5,147.9,4.0,CAPTIVA LTZ VCDI,Chevrolet
2016,54000,Diesel,Manual,First,16.0,140.0,13.0,XUV500 W10 2WD,Mahindra
2015,61691,Diesel,Manual,First,25.8,98.6,5.38,AMAZE VX I-DTEC,Honda
2011,32200,Petrol,Manual,Second,17.0,80.0,3.25,I20 1.2 SPORTZ OPTION,Hyundai
2016,68630,Petrol,Automatic,First,20.51,67.0,3.87,WAGON R AMT VXI,Maruti
2014,61000,Diesel,Automatic,Second,16.96,138.03,8.25,JETTA 2013-2015 2.0L TDI HIGHLINE AT,Volkswagen
2018,32644,Petrol,Manual,First,20.73,91.1,9.28,CIAZ 1.4 ZETA,Maruti
2012,85000,Diesel,Automatic,First,11.79,120.0,6.25,SCORPIO 2009-2014 VLX 4WD AT 7S BSIV,Mahindra
2008,75000,Petrol,Manual,Second,15.26,74.9,1.15,AVEO U-VA 1.2 LS,Chevrolet
2016,40347,Petrol,Manual,First,20.73,91.2,7.8,CIAZ ZXI OPTION,Maruti
2012,60788,Diesel,Manual,First,23.0,90.0,4.5,I20 1.4 CRDI ASTA,Hyundai
2018,18664,Petrol,Manual,First,18.7,88.7,7.56,JAZZ 1.2 SV I VTEC,Honda
2017,57847,Diesel,Manual,First,16.0,140.0,16.08,XUV500 W10 2WD,Mahindra
2012,52237,Petrol,Manual,First,17.0,80.0,4.5,I20 1.2 SPORTZ,Hyundai
2012,128000,Diesel,Manual,First,22.32,126.32,5.0,VERNA 1.6 SX,Hyundai
2011,54000,Petrol,Manual,First,19.81,68.05,2.2,I10 ERA 1.1,Hyundai
2014,49800,Petrol,Automatic,First,23.1,67.04,4.0,CELERIO VXI AT,Maruti
2012,98000,Diesel,Manual,First,20.86,73.9,2.51,FABIA 1.2 TDI AMBITION,Skoda
2015,60095,Diesel,Manual,First,25.2,74.0,4.75,SWIFT VDI BSIV,Maruti
2008,68000,Petrol,Manual,Second,16.0,66.7,2.0,I10 MAGNA(O) WITH SUN ROOF,Hyundai
2010,81402,Petrol,Manual,Second,20.36,78.9,2.1,I10 MAGNA 1.2,Hyundai
2013,38000,Petrol,Automatic,First,16.5,110.0,6.25,ECOSPORT 1.5 TI VCT AT TITANIUM,Ford
2011,92239,Diesel,Automatic,Second,11.5,210.0,10.6,E-CLASS 2009-2013 E350 CDI AVANTGARDE,Mercedes-Benz
2017,49224,Diesel,Manual,First,25.2,74.0,6.0,SWIFT VDI BSIV,Maruti
2004,12000,Petrol,Manual,Second,16.1,37.0,0.45,800 STD BSIII,Maruti
2010,54898,Petrol,Manual,Third,16.1,88.2,2.5,SWIFT LXI BSIII,Maruti
2018,2500,Petrol,Manual,First,15.29,121.3,12.75,CRETA 1.6 SX PLUS DUAL TONE PETROL,Hyundai
2017,32838,Diesel,Automatic,First,17.05,190.0,30.29,X1 M SPORT SDRIVE 20D,BMW
2006,27076,Petrol,Manual,First,13.8,70.0,1.6,IKON 1.3 FLAIR,Ford
2017,75445,Diesel,Manual,First,22.7,89.84,7.54,ECOSPORT 1.5 DV5 MT TITANIUM OPTIONAL,Ford
2015,46601,Petrol,Manual,First,20.73,91.1,6.84,CIAZ VXI PLUS,Maruti
2012,72000,Diesel,Automatic,First,18.33,167.7,6.0,PASSAT DIESEL HIGHLINE 2.0 TDI,Volkswagen
2017,27000,Diesel,Manual,First,27.3,98.6,8.0,JAZZ 1.5 VX I DTEC,Honda
2016,68193,Diesel,Automatic,First,17.11,174.33,24.74,A4 35 TDI PREMIUM,Audi
2017,34429,Diesel,Manual,First,24.0,70.0,5.5,GRAND I10 CRDI SPORTZ CELEBRATION EDITION,Hyundai
2013,46000,Diesel,Automatic,First,12.0,224.0,36.0,GL-CLASS 2007 2012 350 CDI LUXURY,Mercedes-Benz
2013,80544,Diesel,Manual,First,12.99,100.6,11.79,INNOVA 2.5 G (DIESEL) 7 SEATER,Toyota
2011,42000,Petrol,Manual,Second,16.95,97.7,3.0,SUNNY 2011-2014 XL,Nissan
2011,94821,Diesel,Automatic,Second,20.0,138.1,6.75,LAURA AMBIENTE 2.0 TDI CR AT,Skoda
2006,100000,Petrol,Manual,First,14.49,92.7,1.4,AVEO 1.4 LS,Chevrolet
2014,57000,Diesel,Manual,First,24.2,98.6,5.75,MOBILIO V I DTEC,Honda
2010,79894,Diesel,Manual,First,21.1,73.9,3.4,RITZ VDI,Maruti
2011,44748,Petrol,Manual,Second,16.47,73.9,4.89,POLO PETROL HIGHLINE 1.2L,Volkswagen
2013,31000,Petrol,Manual,First,13.24,102.5,4.95,TERRANO XL,Nissan
2013,60587,Petrol,Automatic,Second,16.98,66.1,3.49,A-STAR AT VXI AKTIV,Maruti
2011,32000,Diesel,Manual,First,23.59,97.7,3.85,ETIOS LIVA GD,Toyota
2014,43772,Petrol,Manual,First,17.0,118.0,6.35,CITY 1.5 S MT,Honda
2017,23576,Petrol,Automatic,First,18.9,82.0,7.08,GRAND I10 AT ASTA,Hyundai
2017,4000,Diesel,Automatic,First,13.6,177.0,38.0,XE 2.0L DIESEL PRESTIGE,Jaguar
2012,62000,Diesel,Manual,First,12.05,120.0,6.25,SCORPIO VLX,Mahindra
2011,36000,Petrol,Automatic,First,11.74,186.0,10.15,NEW C-CLASS C 200 KOMPRESSOR ELEGANCE AT,Mercedes-Benz
2014,80000,Petrol,Automatic,First,13.7,157.75,10.75,SUPERB ELEGANCE 1.8 TSI AT,Skoda
2012,53000,Diesel,Automatic,First,18.1,147.9,4.65,CRUZE LTZ AT,Chevrolet
2010,61001,Diesel,Manual,First,12.05,120.0,4.75,SCORPIO VLX,Mahindra
2015,52191,Petrol,Manual,First,17.1,121.3,7.78,VERNA 1.6 SX VTVT (O),Hyundai
2016,77076,Diesel,Manual,First,23.0,90.0,6.75,I20 1.4 ASTA CRDI WITH AVN,Hyundai
2008,56000,Petrol,Automatic,First,16.4,78.0,2.99,CITY ZX CVT,Honda
2013,21000,Petrol,Manual,First,20.36,78.9,2.35,I10 MAGNA,Hyundai
2013,89429,Diesel,Manual,First,25.8,98.6,3.65,AMAZE S I-DTECH,Honda
2012,45631,Petrol,Manual,Second,22.5,67.04,2.74,WAGON R LXI,Maruti
2013,53959,Petrol,Manual,First,19.4,86.8,3.5,BRIO S MT,Honda
2014,55804,Petrol,Manual,First,17.0,80.0,4.76,I20 1.2 SPORTZ OPTION,Hyundai
2016,25899,Petrol,Manual,First,15.04,103.2,6.2,VENTO 2013-2015 1.6 COMFORTLINE,Volkswagen
2008,82000,Diesel,Manual,Second,18.7,66.0,2.35,OCTAVIA RIDER 1.9 TDI MT,Skoda
2014,52000,Diesel,Automatic,First,13.0,204.0,24.5,E-CLASS 2015-2017 E250 CDI AVANTGARDE,Mercedes-Benz
2013,20000,Petrol,Manual,First,13.24,102.57,6.0,DUSTER PETROL RXL,Renault
2017,31829,Petrol,Manual,First,21.1,55.2,3.65,EON SPORTZ,Hyundai
2016,18094,Petrol,Manual,Second,18.6,85.8,6.26,SWIFT VXI,Maruti
2011,80000,Diesel,Manual,Second,19.5,97.7,2.1,MICRA DIESEL,Nissan
2015,11964,Diesel,Automatic,First,13.22,97.7,32.95,Q5 3.0 TDI QUATTRO TECHNOLOGY,Audi
2018,22684,Petrol,Manual,First,18.6,81.83,7.8,I20 1.2 SPOTZ,Hyundai
2014,43521,Petrol,Manual,First,19.4,86.8,4.25,BRIO S MT,Honda
2014,49386,Petrol,Manual,First,17.5,85.8,4.86,SWIFT DZIRE ZXI,Maruti
2017,12248,Petrol,Manual,First,18.9,81.86,4.9,GRAND I10 1.2 KAPPA MAGNA,Hyundai
2014,67771,Diesel,Manual,First,11.68,112.0,7.06,XYLO E8 ABS BS IV,Mahindra
2015,60007,Petrol,Automatic,First,17.21,189.0,4.5,POLO GTI,Volkswagen
2011,48624,Petrol,Manual,First,24.07,67.1,3.22,ALTO K10 VXI,Maruti
2014,30000,Diesel,Manual,First,22.07,73.9,3.25,POLO DIESEL COMFORTLINE 1.2L,Volkswagen
2016,81605,Petrol,Manual,First,18.9,82.0,4.53,GRAND I10 SPORTZ,Hyundai
2017,32642,Diesel,Automatic,First,14.84,170.0,34.78,NEW C-CLASS C 220 CDI ELEGANCE AT,Mercedes-Benz
2014,34200,Petrol,Automatic,First,15.74,121.3,6.5,VERNA 1.6 SX VTVT AT,Hyundai
2010,72204,Petrol,Manual,First,15.7,67.0,2.25,PUNTO EVO 1.2 EMOTION,Fiat
2011,53000,Diesel,Manual,Second,12.99,100.0,8.0,INNOVA 2.5 VX (DIESEL) 8 SEATER BS IV,Toyota
2017,47357,Diesel,Automatic,First,18.49,100.0,8.37,TUV 300 2015-2019 MHAWK100 T8 AMT,Mahindra
2015,61738,Diesel,Manual,First,20.14,88.8,5.39,POLO 1.5 TDI COMFORTLINE,Volkswagen
2018,32586,Diesel,Automatic,First,22.48,190.0,37.3,5 SERIES 520D LUXURY LINE,BMW
2018,40129,Diesel,Automatic,First,11.57,97.7,70.8,GLE 350D,Mercedes-Benz
2012,51000,Diesel,Automatic,First,11.74,97.7,22.25,M-CLASS ML 350 CDI,Mercedes-Benz
2018,10393,Petrol,Manual,First,18.9,81.86,6.03,GRAND I10 1.2 KAPPA SPORTZ,Hyundai
2011,46000,Petrol,Automatic,First,13.7,157.75,4.9,SUPERB ELEGANCE 1.8 TSI AT,Skoda
2013,21000,Petrol,Automatic,First,16.95,78.9,3.96,I10 SPORTZ AT,Hyundai
2011,113562,Diesel,Manual,First,23.0,90.0,4.6,I20 1.4 CRDI ASTA,Hyundai
2011,100010,Diesel,Manual,Second,12.05,120.0,5.5,SCORPIO VLX,Mahindra
2013,63107,Petrol,Manual,First,19.4,86.8,3.25,BRIO V MT,Honda
2017,58500,Petrol,Manual,First,18.6,81.83,6.25,I20 1.2 MAGNA EXECUTIVE,Hyundai
2007,90000,Diesel,Manual,Fourth & Above,10.9,143.0,3.0,ENDEAVOUR 4X2 XLT LIMITED EDITION,Ford
2011,108242,Diesel,Manual,First,16.8,110.0,4.25,VERNA CRDI SX,Hyundai
2011,53000,Diesel,Manual,First,11.5,171.0,12.25,FORTUNER 3.0 DIESEL,Toyota
2011,62943,Diesel,Automatic,Second,17.05,184.0,10.95,X1 SDRIVE20D,BMW
2013,65000,Diesel,Automatic,First,12.55,168.5,16.5,FORTUNER 4X2 AT,Toyota
2018,1700,Petrol,Automatic,First,19.0,88.76,7.8,AMAZE V CVT PETROL,Honda
2013,34697,Petrol,Manual,First,19.81,68.05,3.7,I10 ERA 1.1,Hyundai
2012,58000,Petrol,Manual,First,17.0,80.0,4.0,I20 1.2 SPORTZ,Hyundai
2015,32500,Diesel,Automatic,First,19.59,187.74,26.75,3 SERIES 320D GT LUXURY LINE,BMW
2016,58661,Diesel,Automatic,First,15.17,181.0,28.03,Q3 35 TDI QUATTRO PREMIUM PLUS,Audi
2017,37124,Petrol,Manual,First,20.4,81.8,5.44,SWIFT VXI OPTIONAL,Maruti
2017,44000,Petrol,Automatic,First,21.4,83.1,6.2,BALENO DELTA AUTOMATIC,Maruti
2005,45200,Petrol,Manual,First,13.2,94.0,0.9,ACCENT GLE,Hyundai
2016,11000,Petrol,Manual,First,18.5,85.8,3.95,RITZ LXI,Maruti
2011,65000,Petrol,Manual,Second,26.0,35.0,0.44,NANO LX,Tata
2012,55005,Diesel,Manual,First,20.0,68.0,2.75,FIGO DIESEL EXI,Ford
2011,81650,Diesel,Automatic,First,18.33,167.7,7.5,PASSAT DIESEL HIGHLINE 2.0 TDI,Volkswagen
2010,53000,Diesel,Manual,Second,19.0,93.0,2.5,LINEA EMOTION PACK (DIESEL),Fiat
2015,53000,Diesel,Manual,First,14.95,93.7,5.0,XYLO D4,Mahindra
2013,67263,Petrol,Manual,First,18.9,67.1,3.6,WAGON R VXI,Maruti
2012,44223,Petrol,Manual,First,17.6,88.7,3.99,ETIOS G SAFETY,Toyota
2015,36840,Petrol,Manual,First,18.9,82.0,5.64,GRAND I10 SPORTZ,Hyundai
2014,53000,Diesel,Manual,First,12.99,100.0,12.0,INNOVA 2.5 VX (DIESEL) 8 SEATER BS IV,Toyota
2008,53000,Diesel,Manual,First,16.8,62.0,0.7,INDICA V2 DLS TC,Tata
2015,69123,Diesel,Automatic,First,18.88,184.0,19.0,3 SERIES 320D SPORT LINE,BMW
2017,38000,Diesel,Automatic,First,10.91,197.0,30.48,ENDEAVOUR 3.2 TITANIUM AT 4X4,Ford
2017,5500,Petrol,Manual,First,21.56,103.25,8.2,CIAZ ZETA,Maruti
2015,1001,Diesel,Manual,First,25.83,99.0,7.55,FIGO 1.5D TITANIUM PLUS MT,Ford
2007,59000,Petrol,Manual,Third,15.26,74.9,0.99,AVEO U-VA 1.2 LS,Chevrolet
2011,78256,Petrol,Automatic,First,16.8,118.0,4.15,CITY 1.5 V AT,Honda
2016,90000,Petrol,Manual,First,16.95,97.6,6.2,SUNNY XL,Nissan
2016,18000,Petrol,Manual,First,19.1,85.8,4.4,SWIFT DZIRE VXI,Maruti
2012,60000,Diesel,Manual,First,20.0,68.0,2.1,FIGO DIESEL TITANIUM,Ford
2011,130000,Diesel,Manual,First,20.3,75.0,2.2,GRANDE PUNTO 1.3 EMOTION (DIESEL),Fiat
2018,32851,Petrol,Manual,First,18.6,81.86,8.34,ELITE I20 PETROL ASTA,Hyundai
2014,32000,Diesel,Manual,First,23.4,74.0,4.35,SWIFT DZIRE VDI,Maruti
2014,62700,Diesel,Manual,First,22.7,89.84,6.8,ECOSPORT 1.5 DV5 MT TITANIUM,Ford
2010,71000,Diesel,Manual,First,19.3,73.9,3.3,SWIFT DZIRE VDI,Maruti
2016,19947,Petrol,Manual,First,18.9,82.0,5.04,GRAND I10 SPORTZ,Hyundai
2012,91000,Diesel,Automatic,First,11.4,153.86,9.2,ENDEAVOUR 3.0L 4X4 AT,Ford
2014,74000,Diesel,Manual,First,22.07,73.9,5.7,POLO DIESEL HIGHLINE 1.2L,Volkswagen
2018,55594,Diesel,Manual,First,18.49,100.0,8.48,TUV 300 2015-2019 MHAWK100 T8,Mahindra
2013,58000,Diesel,Automatic,First,11.2,97.7,48.0,X6 XDRIVE 40D,BMW
2012,110224,Diesel,Manual,First,19.01,108.45,6.1,DUSTER 110PS DIESEL RXZ,Renault
2010,21002,Petrol,Manual,First,22.5,67.04,2.75,WAGON R LXI,Maruti
2017,121000,Diesel,Manual,First,24.52,88.5,8.0,ERTIGA SHVS VDI,Maruti
2010,73513,Petrol,Manual,First,19.7,46.3,1.85,ALTO LXI BSIII,Maruti
2015,34000,Petrol,Automatic,First,20.51,67.0,3.85,WAGON R AMT VXI OPTION,Maruti
2017,28371,Petrol,Manual,First,15.1,73.0,4.74,EECO 7 SEATER STANDARD,Maruti
2013,74755,Diesel,Manual,First,19.6,108.45,5.63,DUSTER 110PS DIESEL RXL,Renault
2011,25805,Petrol,Manual,First,18.2,64.0,2.62,ZEN ESTILO 1.1 LX BSIII,Maruti
2015,82603,Petrol,Manual,First,13.06,102.53,4.9,DUSTER PETROL RXL,Renault
2006,110000,Petrol,Manual,First,13.5,130.0,2.65,CIVIC 2006-2010 1.8 S MT,Honda
2012,88000,Diesel,Manual,First,16.0,140.0,5.99,XUV500 W8 2WD,Mahindra
2011,110000,Diesel,Manual,Second,21.0,64.1,2.4,VERITO 1.5 D6 BSIV,Mahindra
2017,15000,Petrol,Manual,First,21.7,67.0,4.25,KWID CLIMBER 1.0 MT,Renault
2013,70000,Diesel,Automatic,First,15.15,97.7,40.0,CAYENNE DIESEL,Porsche
2008,53000,Diesel,Manual,Second,28.4,74.0,2.7,SWIFT DDIS VDI,Maruti
2016,19000,Petrol,Manual,First,20.63,67.0,2.99,GO T OPTION,Datsun
2011,37442,Petrol,Manual,First,18.5,80.0,3.4,I20 1.2 MAGNA,Hyundai
2016,63111,Diesel,Automatic,Second,18.12,190.0,30.8,5 SERIES 2013-2017 520D LUXURY LINE,BMW
2012,88000,Diesel,Manual,First,20.77,88.8,5.85,ERTIGA ZDI,Maruti
2014,42355,Petrol,Manual,First,18.9,82.0,4.0,GRAND I10 MAGNA,Hyundai
2011,75871,Petrol,Automatic,First,9.43,97.7,14.12,3 SERIES 330I,BMW
2011,65000,Diesel,Manual,First,17.9,163.7,4.55,CRUZE LTZ,Chevrolet
2015,69000,Diesel,Automatic,First,18.15,165.0,38.0,M-CLASS ML 350 4MATIC,Mercedes-Benz
2011,79232,Diesel,Manual,First,21.1,73.9,2.9,RITZ LDI,Maruti
2007,53000,Petrol,Automatic,Second,11.74,186.0,6.0,NEW C-CLASS C 200 KOMPRESSOR ELEGANCE AT,Mercedes-Benz
2016,28470,Petrol,Manual,First,18.6,81.83,6.95,I20 1.2 MAGNA EXECUTIVE,Hyundai
2014,9759,Petrol,Manual,First,20.3,68.05,2.75,EON 1.0 KAPPA MAGNA PLUS OPTIONAL,Hyundai
2014,75216,Diesel,Manual,First,22.9,74.0,5.1,SWIFT VDI,Maruti
2017,8000,Petrol,Manual,First,18.6,81.83,6.75,I20 SPORTZ 1.2,Hyundai
2014,59451,Petrol,Manual,First,18.5,85.8,3.69,RITZ ZXI,Maruti
2013,53996,Diesel,Manual,First,22.9,74.0,5.45,SWIFT VDI,Maruti
2018,15135,Petrol,Manual,First,17.5,88.7,9.29,WRV I-VTEC VX,Honda
2015,53000,Petrol,Automatic,Second,16.9,81.86,4.0,XCENT 1.2 KAPPA AT S OPTION,Hyundai
2013,40000,Petrol,Manual,First,18.0,86.7,2.9,AMAZE E I-VTECH,Honda
2013,21107,Petrol,Manual,First,17.1,121.3,5.25,VERNA 1.6 SX VTVT (O),Hyundai
2014,56000,Petrol,Manual,First,16.8,116.3,5.75,CITY V MT,Honda
2017,19623,Petrol,Manual,First,15.29,121.3,13.12,CRETA 1.6 SX PLUS DUAL TONE PETROL,Hyundai
2014,70963,Diesel,Manual,First,15.1,140.0,7.83,XUV500 W8 2WD,Mahindra
2013,25755,CNG,Manual,First,26.6,58.16,3.15,WAGON R LXI CNG,Maruti
2013,51450,Diesel,Manual,First,12.8,102.0,10.4,INNOVA 2.5 V DIESEL 7-SEATER,Toyota
2012,75000,Diesel,Manual,First,22.9,74.0,4.35,SWIFT VDI,Maruti
2017,37832,Petrol,Automatic,First,22.5,67.0,5.23,WAGON R VXI AMT,Maruti
2016,43041,Petrol,Manual,First,18.9,81.86,6.01,GRAND I10 1.2 KAPPA ASTA,Hyundai
2014,97236,Diesel,Manual,First,25.8,98.6,4.4,AMAZE VX I-DTEC,Honda
2010,83000,Diesel,Automatic,First,16.07,181.0,12.75,3 SERIES 320D HIGHLINE,BMW
2011,65000,Petrol,Manual,First,15.6,70.0,2.4,FIGO PETROL TITANIUM,Ford
2018,46007,Petrol,Manual,First,17.0,73.75,5.71,AMEO 1.2 MPI TRENDLINE,Volkswagen
2015,65925,Diesel,Manual,Second,22.7,89.84,5.49,ECOSPORT 1.5 DV5 MT TREND,Ford
2004,73500,Petrol,Manual,Second,13.0,90.0,1.3,CITY 1.3 EXI,Honda
2014,55000,Diesel,Manual,First,16.0,140.0,8.5,XUV500 W6 2WD,Mahindra
2012,115000,Diesel,Manual,First,13.0,168.5,12.99,FORTUNER 4X2 MANUAL,Toyota
2017,31184,Petrol,Manual,First,18.9,81.86,5.0,GRAND I10 1.2 KAPPA MAGNA,Hyundai
2017,41747,Diesel,Automatic,First,28.4,73.75,9.0,DZIRE AMT ZDI PLUS,Maruti
2016,38143,Diesel,Manual,First,22.9,74.0,5.22,SWIFT VDI,Maruti
2012,19030,Petrol,Manual,First,16.47,73.9,3.8,POLO PETROL HIGHLINE 1.2L,Volkswagen
2019,20877,Petrol,Manual,First,18.16,78.9,7.27,ETIOS LIVA 1.2 VX DUAL TONE,Toyota
2016,23555,Petrol,Manual,First,22.0,81.8,5.1,SWIFT VXI,Maruti
2013,29000,Diesel,Automatic,First,14.21,203.0,29.0,E-CLASS 2009-2013 E250 CDI ELEGANCE,Mercedes-Benz
2013,61000,Petrol,Manual,First,18.9,67.1,2.9,WAGON R VXI,Maruti
2012,4187,Petrol,Manual,First,26.0,35.0,1.38,NANO LX BSIV,Tata
2011,46000,Petrol,Manual,First,13.4,157.8,5.5,LAURA 1.8 TSI AMBIENTE,Skoda
2016,28000,Petrol,Automatic,First,17.21,103.5,7.25,POLO GT TSI,Volkswagen
2014,83558,Diesel,Manual,First,22.32,126.32,6.98,VERNA 1.6 SX,Hyundai
2017,40000,Diesel,Manual,First,22.95,74.0,5.25,BOLT QUADRAJET XE,Tata
2013,36000,Petrol,Manual,First,21.1,55.2,1.95,EON D LITE PLUS,Hyundai
2014,21000,Diesel,Automatic,First,17.11,174.33,24.5,A4 2.0 TDI 177 BHP PREMIUM PLUS,Audi
2013,62162,Diesel,Manual,First,12.99,100.0,8.31,INNOVA 2.5 GX (DIESEL) 7 SEATER,Toyota
2012,83000,Diesel,Automatic,First,11.74,97.7,36.0,M-CLASS ML 350 CDI,Mercedes-Benz
2015,58000,Diesel,Manual,First,24.4,71.0,5.5,XCENT 1.1 CRDI S,Hyundai
2011,62332,Petrol,Automatic,First,11.7,177.6,5.89,ACCORD 2.4 AT,Honda
2016,50867,Diesel,Manual,First,20.34,103.2,7.95,VENTO 1.5 TDI HIGHLINE,Volkswagen
2010,73000,Petrol,Manual,First,17.0,80.0,2.75,I20 SPORTZ PETROL,Hyundai
2012,98008,Diesel,Manual,First,22.7,126.24,6.25,ELANTRA CRDI SX,Hyundai
2015,36000,Diesel,Manual,First,20.0,68.05,4.95,FIGO DIESEL TITANIUM,Ford
2019,27339,Petrol,Manual,First,18.6,81.83,6.27,I20 1.2 MAGNA EXECUTIVE,Hyundai
2017,25000,Diesel,Manual,First,23.9,126.2,8.65,VERNA 1.6 CRDI SX,Hyundai
2014,37000,Petrol,Manual,First,18.9,82.0,3.5,GRAND I10 ASTA,Hyundai
2015,56000,Diesel,Automatic,First,14.16,174.3,35.0,Q5 2.0 TDI,Audi
2015,27000,Petrol,Manual,First,17.5,85.8,4.45,SWIFT DZIRE ZXI,Maruti
2012,37000,Petrol,Manual,First,18.5,80.0,2.65,I20 MAGNA,Hyundai
2017,10500,Diesel,Manual,First,25.32,77.0,4.7,KUV 100 MFALCON D75 K4 PLUS 5STR,Mahindra
2014,49000,Diesel,Automatic,First,18.23,126.2,8.9,ELANTRA 1.6 SX OPTION AT,Hyundai
2017,7000,Diesel,Manual,First,17.1,170.0,17.45,COMPASS 2.0 LIMITED OPTION BLACK,Jeep
2017,71256,Diesel,Manual,First,24.3,88.5,9.58,VITARA BREZZA VDI OPTION,Maruti
2012,83184,Petrol,Manual,First,14.28,138.03,6.22,COROLLA ALTIS 1.8 GL,Toyota
2013,87284,Diesel,Manual,First,15.1,140.0,7.8,XUV500 W8 2WD,Mahindra
2016,7000,Diesel,Automatic,First,20.68,190.0,27.75,X1 XDRIVE 20D XLINE,BMW
2015,29000,Diesel,Manual,Second,22.54,88.73,7.0,I20 MAGNA 1.4 CRDI,Hyundai
2017,33552,Diesel,Automatic,First,11.57,97.7,64.87,GLE 350D,Mercedes-Benz
2013,64000,Diesel,Manual,Second,17.3,163.7,6.5,CRUZE LTZ,Chevrolet
2011,82000,Petrol,Manual,Second,18.5,80.0,2.7,I20 1.2 MAGNA,Hyundai
2012,70000,Petrol,Manual,Second,19.4,86.8,2.5,BRIO S MT,Honda
2013,53000,Diesel,Manual,First,19.3,84.8,3.9,EVALIA 2013 XL,Nissan
2015,58000,Petrol,Manual,First,16.47,73.9,3.95,POLO PETROL TRENDLINE 1.2L,Volkswagen
2010,77000,Petrol,Manual,Second,20.36,78.9,2.1,I10 SPORTZ 1.2,Hyundai
2009,73204,Diesel,Automatic,Third,18.1,147.9,3.5,CRUZE LTZ AT,Chevrolet
2007,70000,Petrol,Manual,Second,19.81,68.05,2.0,I10 ERA,Hyundai
2014,79870,Diesel,Manual,First,20.77,88.76,5.35,ERTIGA VDI,Maruti
2013,90000,Diesel,Manual,First,25.8,98.6,3.8,AMAZE S I-DTECH,Honda
2016,17000,Petrol,Automatic,First,15.5,122.0,17.25,A CLASS A180 SPORT,Mercedes-Benz
2018,46493,Petrol,Manual,First,18.9,81.86,5.53,GRAND I10 1.2 KAPPA MAGNA,Hyundai
2009,68000,Petrol,Manual,Third,20.36,78.9,1.95,I10 SPORTZ 1.2,Hyundai
2017,2000,Diesel,Manual,First,28.4,74.0,8.2,SWIFT DDIS ZDI PLUS,Maruti
1999,53000,Petrol,Manual,First,13.0,90.0,0.9,CITY 1.3 EXI,Honda
2013,53000,Diesel,Manual,Third,12.99,100.6,6.5,INNOVA 2.5 GX (DIESEL) 7 SEATER,Toyota
2014,45535,Diesel,Automatic,First,23.8,112.0,19.41,COOPER COUNTRYMAN D HIGH,Mini
2016,39228,Petrol,Manual,First,15.7,112.4,6.58,LINEA T-JET ACTIVE,Fiat
