Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,Model,Brand
2015,190000,Petrol,Manual,Second,16.78,88.73,3580.115,ETIOS G,TOYOTA
2014,85670,Diesel,Manual,First,22.7,89.84,5811.875,ECOSPORT 1.5 DV5 MT TITANIUM,FORD
2015,35000,Diesel,Manual,First,24.0,70.0,4537.911999999999,GRAND I10 CRDI MAGNA,HYUNDAI
2016,8000,Petrol,Automatic,First,18.0,117.3,8787.554999999998,CITY I VTEC CVT SV,HONDA
2007,162000,Diesel,Manual,Second,12.8,102.0,4463.5199999999995,INNOVA 2.5 G3,TOYOTA
2012,60000,Petrol,Manual,First,21.1,55.2,1850.501,EON ERA PLUS,HYUNDAI
2010,70600,Petrol,Manual,First,20.36,78.9,2603.72,I10 MAGNA 1.2,HYUNDAI
2011,25000,Petrol,Automatic,Second,12.3,185.0,20457.8,E-CLASS 2009-2013 E 200 CGI ELEGANCE,MERCEDES-BENZ
2012,75000,Diesel,Manual,First,15.96,62.1,3998.5699999999997,BOLERO SLE,MAHINDRA
2014,85071,Diesel,Automatic,First,20.0,138.1,9066.525,LAURA AMBITION 2.0 TDI CR AT,SKODA
2015,40000,Petrol,Manual,First,20.4,81.8,5486.41,SWIFT ZXI,MARUTI
2013,67000,Diesel,Automatic,First,16.55,147.51,13483.55,A4 2.0 TDI,AUDI
2009,55000,Diesel,Manual,Second,17.8,68.0,2231.7599999999998,FIESTA 1.4 SXI TDCI ABS,FORD
2008,62000,Petrol,Manual,Second,15.0,104.68,1962.089,SX4 VXI BSIII,MARUTI
2017,22526,Petrol,Automatic,First,18.9,82.0,7067.24,GRAND I10 AT ASTA,HYUNDAI
2012,57788,Petrol,Automatic,First,17.16,85.8,3347.64,RITZ AT,MARUTI
2013,72000,Diesel,Manual,First,10.5,120.0,5579.4,SCORPIO 2.6 CRDE,MAHINDRA
2014,83128,Diesel,Manual,First,15.4,120.0,6927.755,SCORPIO S4 7 SEATER,MAHINDRA
2011,75000,Petrol,Manual,First,19.7,46.3,1952.79,ALTO LXI,MARUTI
2013,58000,Diesel,Manual,Second,19.01,108.45,4835.4800000000005,DUSTER 110PS DIESEL RXZ,RENAULT
2009,26000,Diesel,Manual,First,0.0,97.7,6500.001,JEEP MM 550 PE,MAHINDRA
2017,1000,Petrol,Manual,First,20.89,81.8,5914.164,IGNIS 1.2 ALPHA,MARUTI
2015,59751,Diesel,Manual,First,12.99,100.6,10805.437999999998,INNOVA 2.5 ZX DIESEL 7 SEATER,TOYOTA
2015,29966,Diesel,Automatic,Second,16.77,261.49,40543.64,7 SERIES 730LD EMINENCE,BMW
2009,65000,Diesel,Manual,Second,13.6,142.0,4556.51,SONATA EMBERA 2.0L CRDI MT,HYUNDAI
2015,75863,Diesel,Manual,First,19.01,108.45,6230.33,DUSTER ADVENTURE EDITION,RENAULT
2013,54000,CNG,Manual,First,33.54,67.04,2836.1949999999997,WAGON R CNG LXI,MARUTI
2014,24000,Diesel,Automatic,First,17.11,174.33,23247.5,A4 2.0 TDI 177 BHP TECHNOLOGY EDITION,AUDI
2018,33218,Diesel,Manual,First,17.1,170.0,17714.595,COMPASS 2.0 LONGITUDE,JEEP
2015,33425,Petrol,Manual,First,17.43,105.5,4184.55,VERNA 1.4 VTVT,HYUNDAI
2013,47000,Petrol,Manual,First,18.0,86.7,3859.085,AMAZE VX I-VTECH,HONDA
2015,41000,Diesel,Manual,First,19.67,126.2,11065.81,CRETA 1.6 CRDI SX OPTION,HYUNDAI
2011,62000,Petrol,Manual,First,19.81,68.05,1952.79,I10 MAGNA 1.1,HYUNDAI
2016,47035,Diesel,Manual,First,18.49,100.0,6462.805,TUV 300 T8,MAHINDRA
2008,56230,Petrol,Manual,Second,17.5,85.8,2231.7599999999998,SWIFT DZIRE VXI,MARUTI
2007,55000,Petrol,Manual,First,13.2,94.0,2464.2349999999997,ACCENT GLE 1,HYUNDAI
2014,70669,Diesel,Manual,First,15.1,140.0,8369.1,XUV500 W8 2WD,MAHINDRA
2012,69000,Petrol,Manual,First,20.92,67.1,1952.79,ALTO K10 2010-2014 VXI,MARUTI
2011,65000,Petrol,Manual,Second,18.6,79.4,2324.75,BEAT LT,CHEVROLET
2009,30000,Diesel,Automatic,First,12.4,179.5,8322.605,A6 2.7 TDI,AUDI
2017,2000,Diesel,Automatic,First,20.7,113.98,31616.6,COOPER 5 DOOR D,MINI
2011,24255,Petrol,Manual,First,16.1,97.7,2929.185,SWIFT 1.3 LXI,MARUTI
2015,40000,Petrol,Manual,First,17.57,88.7,3719.6,ZEST REVOTRON 1.2T XMS,TATA
2014,40000,Diesel,Manual,First,26.0,98.6,4138.055,CITY I DTEC SV,HONDA
2010,26000,Petrol,Manual,First,18.6,79.4,1394.85,BEAT LT,CHEVROLET
2011,105000,Diesel,Automatic,Second,16.55,140.0,13483.55,A4 2.0 TDI MULTITRONIC,AUDI
2015,2800,Diesel,Manual,First,26.1,99.0,7820.459,ASPIRE TITANIUM PLUS DIESEL,FORD
2014,71000,Diesel,Automatic,Second,19.08,126.32,5067.955,VERNA SX CRDI AT,HYUNDAI
2015,32896,Petrol,Automatic,First,18.0,117.3,8276.11,CITY I VTEC CVT VX,HONDA
2012,45000,Petrol,Manual,First,20.36,78.9,3394.1349999999998,I10 SPORTZ 1.2,HYUNDAI
2015,65000,Diesel,Automatic,Second,18.56,190.0,26967.1,X3 XDRIVE20D EXPEDITION,BMW
2013,45200,Diesel,Automatic,First,16.55,147.51,12553.65,A4 2.0 TDI,AUDI
2008,82167,Petrol,Automatic,First,10.1,152.0,5021.46,CR-V 2.4 AT,HONDA
2016,37429,Petrol,Manual,First,18.9,81.86,5477.111,GRAND I10 1.2 KAPPA ASTA,HYUNDAI
2016,46000,Diesel,Manual,First,28.09,88.5,7857.654999999999,CIAZ ZDI PLUS SHVS,MARUTI
2011,67031,Petrol,Manual,First,17.4,117.3,3719.6,CITY I-VTEC V,HONDA
2013,30000,Diesel,Automatic,First,9.52,313.0,41845.5,6 SERIES 640D COUPE,BMW
2016,47691,Petrol,Automatic,First,23.1,67.04,3663.806,CELERIO VXI AMT,MARUTI
2011,32531,Diesel,Automatic,Second,13.73,148.0,7439.2,KOLEOS 2.0 DIESEL,RENAULT
2013,71336,Diesel,Manual,First,20.0,68.0,3812.5899999999997,FIGO DIESEL ZXI,FORD
2006,196000,Diesel,Manual,First,12.8,102.0,5811.875,INNOVA 2.5 V DIESEL 7-SEATER,TOYOTA
2015,28193,Diesel,Manual,First,28.4,73.75,4881.974999999999,DZIRE VDI,MARUTI
2019,2526,Petrol,Automatic,First,19.0,362.07,78074.404,SLC 43 AMG,MERCEDES-BENZ
2004,52146,Petrol,Manual,First,0.0,97.7,1794.7069999999999,SANTRO LP ZIPPLUS,HYUNDAI
2013,85000,Diesel,Automatic,First,16.1,194.0,19527.899999999998,E-CLASS E 220 D,MERCEDES-BENZ
2015,20780,Petrol,Manual,First,18.9,81.86,3998.5699999999997,GRAND I10 1.2 KAPPA SPORTZ,HYUNDAI
2014,43081,Petrol,Manual,First,17.3,117.3,4881.974999999999,MOBILIO S I VTEC,HONDA
2010,35000,Petrol,Automatic,Second,11.9,550.0,29756.8,CAYENNE TURBO S,PORSCHE
2013,36000,Diesel,Manual,First,17.21,100.0,3626.6099999999997,QUANTO C8,MAHINDRA
2007,67000,Petrol,Manual,Third,13.4,125.0,2045.7800000000002,COROLLA H5,TOYOTA
2016,34079,Diesel,Manual,First,25.32,77.0,3440.63,KUV 100 MFALCON D75 K4,MAHINDRA
2010,77849,Petrol,Automatic,Second,10.9,215.0,10479.973,3 SERIES 2005-2011 325I SEDAN,BMW
2013,86000,Petrol,Manual,First,22.74,47.3,2241.059,ALTO 800 LXI,MARUTI
2015,110000,Diesel,Automatic,First,15.73,174.33,17668.1,Q3 35 TDI QUATTRO PREMIUM,AUDI
2015,116000,Diesel,Manual,Second,23.59,67.05,5393.42,ETIOS GD,TOYOTA
2016,41840,Diesel,Manual,First,15.1,140.0,12572.248,XUV500 W8 2WD,MAHINDRA
2015,19317,Diesel,Manual,First,13.0,168.7,22782.55,FORTUNER 4X2 MT TRD SPORTIVO,TOYOTA
2014,41000,CNG,Manual,First,24.6,55.23,3022.1749999999997,INDIGO CS EMAX CNG GLX,TATA
2017,25601,Diesel,Automatic,First,17.9,201.15,52753.227,GLE 250D,MERCEDES-BENZ
2015,83950,Diesel,Manual,First,19.67,126.2,9252.505,CRETA 1.6 CRDI SX,HYUNDAI
2012,60000,Petrol,Automatic,First,16.8,118.0,5114.45,CITY 1.5 V AT,HONDA
2015,50000,Diesel,Automatic,First,17.11,174.33,23247.5,A4 35 TDI PREMIUM,AUDI
2009,37000,Petrol,Manual,First,17.3,60.0,929.9,ZEN VXI,MARUTI
2011,76976,Petrol,Manual,Second,19.7,46.3,1999.2849999999999,ALTO LXI,MARUTI
2018,21684,Petrol,Automatic,First,21.4,83.1,7336.910999999999,BALENO DELTA AUTOMATIC,MARUTI
2015,62000,Diesel,Manual,First,16.0,140.0,9531.475,XUV500 W10 2WD,MAHINDRA
2007,1261,Petrol,Manual,First,19.0,94.68,5579.4,FREESTYLE TITANIUM PETROL,FORD
2017,59450,Petrol,Manual,First,18.6,81.86,7002.147,ELITE I20 ASTA OPTION,HYUNDAI
2018,24465,Diesel,Automatic,First,19.27,167.62,36684.555,NEW C-CLASS C 220D AVANTGARDE EDITION C,MERCEDES-BENZ
2014,55000,Petrol,Manual,First,17.8,117.3,5430.616,CITY I VTEC SV,HONDA
2017,2000,Petrol,Manual,First,18.88,110.4,8043.635,ECOSPORT 1.5 TI VCT MT TITANIUM BE,FORD
2017,25040,Petrol,Manual,First,21.4,83.1,7197.426,BALENO ALPHA 1.2,MARUTI
2008,84000,Petrol,Manual,First,20.36,78.9,2324.75,I10 SPORTZ,HYUNDAI
2007,170428,Diesel,Manual,Second,12.8,102.0,5300.43,INNOVA 2.5 G (DIESEL) 8 SEATER BS IV,TOYOTA
2016,12573,Petrol,Manual,First,21.4,83.1,5393.42,BALENO DELTA,MARUTI
2012,88000,Diesel,Automatic,First,12.07,241.4,33941.35,Q7 3.0 TDI QUATTRO TECHNOLOGY,AUDI
2012,86000,Diesel,Automatic,Second,13.01,194.3,8834.05,SANTA FE 2WD AT,HYUNDAI
2012,51019,Petrol,Manual,First,0.0,97.7,3236.0519999999997,SANTRO GLS I - EURO II,HYUNDAI
2013,45000,Petrol,Manual,First,17.0,118.0,4231.045,CITY 1.5 V MT EXCLUSIVE,HONDA
2012,51000,Diesel,Manual,First,21.9,90.0,3626.6099999999997,I20 1.4 CRDI MAGNA,HYUNDAI
2007,92000,Diesel,Manual,First,13.6,63.0,2510.73,BOLERO SLE BSIII,MAHINDRA
2017,29000,Diesel,Automatic,First,12.9,174.5,28826.899999999998,FORTUNER 2.8 2WD AT,TOYOTA
2009,70521,Petrol,Automatic,Second,10.9,215.0,9577.970000000001,3 SERIES 2005-2011 325I SEDAN,BMW
2010,51000,Diesel,Automatic,First,16.07,181.0,7206.724999999999,3 SERIES 320D SEDAN,BMW
2012,52618,Petrol,Manual,First,18.9,67.1,2975.6800000000003,WAGON R LXI,MARUTI
2013,68000,Diesel,Manual,First,25.47,88.5,4510.014999999999,ERTIGA ZDI,MARUTI
2016,29022,Diesel,Automatic,Second,15.68,177.0,31690.992,ROVER RANGE ROVER EVOQUE 2.0 TD4 PURE,LAND
2017,80000,Diesel,Manual,First,24.52,88.5,7532.19,ERTIGA SHVS VDI,MARUTI
2016,78000,Diesel,Manual,Second,25.0,69.01,2185.265,INDIGO CS EVX,TATA
2012,100000,Petrol,Manual,First,20.92,67.1,1673.82,ALTO K10 LXI,MARUTI
2015,31412,Petrol,Manual,First,21.1,55.2,3180.258,EON D LITE PLUS,HYUNDAI
2010,78000,Diesel,Automatic,Second,11.4,153.86,4965.666,ENDEAVOUR 3.0L 4X4 AT,FORD
2018,14000,Diesel,Automatic,First,12.62,158.0,29747.500999999997,ENDEAVOUR 2.2 TITANIUM AT 4X2,FORD
2011,80000,Diesel,Manual,First,20.54,103.6,4417.025,VENTO DIESEL HIGHLINE,VOLKSWAGEN
2014,46738,Petrol,Automatic,First,19.12,91.1,5672.389999999999,CIAZ AT ZXI,MARUTI
2013,54884,Petrol,Manual,Second,21.1,55.2,3431.3309999999997,EON D LITE PLUS,HYUNDAI
2012,74500,Diesel,Automatic,Second,14.16,174.3,13948.5,Q5 2.0 TDI PREMIUM PLUS,AUDI
2016,67472,Diesel,Manual,First,16.0,140.0,13483.55,XUV500 W10 AWD,MAHINDRA
2013,84000,Diesel,Manual,First,28.4,74.0,5253.935,SWIFT VDI,MARUTI
2011,77400,Diesel,Manual,First,21.1,73.9,2324.75,RITZ VDI,MARUTI
2017,14470,Diesel,Automatic,First,19.71,201.15,35801.15,NEW C-CLASS C 250 CDI AVANTGARDE,MERCEDES-BENZ
2014,52108,Diesel,Manual,First,19.01,108.45,5105.151,DUSTER 110PS DIESEL RXZ,RENAULT
2013,40000,Petrol,Manual,First,19.1,85.8,3301.1449999999995,SWIFT DZIRE VXI,MARUTI
2014,105044,Diesel,Manual,First,12.99,100.6,9996.425,INNOVA 2.5 VX (DIESEL) 7 SEATER,TOYOTA
2016,24347,Petrol,Manual,First,15.8,121.3,10228.9,CRETA 1.6 SX OPTION,HYUNDAI
2014,58000,Diesel,Manual,First,21.79,88.73,4184.55,SX4 ZDI,MARUTI
2014,49663,Diesel,Manual,First,15.1,140.0,7829.758,XUV500 W8 2WD,MAHINDRA
2017,17000,Petrol,Automatic,First,18.0,117.3,10786.84,CITY I-VTEC CVT VX,HONDA
2016,13418,Diesel,Automatic,First,16.36,187.7,31272.537,XF 2.2 LITRE LUXURY,JAGUAR
2008,117080,Diesel,Manual,Third,17.8,68.0,2092.275,FIESTA 1.4 SXI TDCI ABS,FORD
2010,74000,Petrol,Automatic,First,10.8,150.0,12042.205,5 SERIES 523I SEDAN,BMW
2010,86514,Diesel,Manual,First,17.8,97.7,3952.075,SWIFT VDI BSIV W ABS,MARUTI
2014,66882,Diesel,Automatic,First,17.68,174.33,23266.097999999998,A6 2011-2015 2.0 TDI PREMIUM PLUS,AUDI
2014,41460,Petrol,Manual,First,18.5,86.8,3673.105,BRIO 1.2 VX MT,HONDA
2011,57000,Petrol,Automatic,First,16.8,118.0,4091.5600000000004,CITY 1.5 V AT,HONDA
2015,34010,Petrol,Manual,Third,16.47,73.9,4603.005,POLO PETROL COMFORTLINE 1.2L,VOLKSWAGEN
2010,96813,Diesel,Manual,Second,12.05,120.0,5114.45,SCORPIO SLE BSIII,MAHINDRA
2011,84000,Petrol,Manual,First,16.8,116.3,3022.1749999999997,CITY V MT,HONDA
2013,50004,Petrol,Manual,First,15.0,103.5,3738.1979999999994,RAPID 1.6 MPI ELEGANCE,SKODA
2016,67995,Diesel,Manual,First,16.0,140.0,10907.727,XUV500 W6 2WD,MAHINDRA
2012,55000,Diesel,Manual,First,15.0,105.0,8834.05,JETTA 2007-2011 2.0 TDI TRENDLINE,VOLKSWAGEN
2017,14900,Petrol,Automatic,First,21.4,83.1,7997.139999999999,BALENO ALPHA AUTOMATIC,MARUTI
2013,70961,Diesel,Manual,First,25.8,98.6,3719.6,AMAZE EX I-DTECH,HONDA
2015,40194,Petrol,Manual,First,15.04,103.2,5160.945,VENTO 1.6 HIGHLINE,VOLKSWAGEN
2015,96000,Petrol,Manual,First,22.74,47.3,2324.75,ALTO 800 LXI,MARUTI
2017,35000,Diesel,Automatic,First,18.0,255.0,38683.840000000004,ROVER DISCOVERY HSE LUXURY 3.0 TD6,LAND
2015,50000,Petrol,Automatic,First,18.0,117.3,6890.559,CITY I VTEC CVT VX,HONDA
2014,50000,Diesel,Manual,First,19.01,108.5,6044.349999999999,TERRANO XL 110 PS,NISSAN
2008,26299,Petrol,Manual,First,19.7,46.3,1115.8799999999999,ALTO LXI,MARUTI
2015,150386,Diesel,Manual,First,14.24,174.5,21387.7,FORTUNER 2.8 4WD MT,TOYOTA
2012,60000,Diesel,Manual,First,21.9,90.0,2547.926,I20 1.4 CRDI MAGNA,HYUNDAI
2013,65000,Diesel,Manual,First,20.0,68.0,3626.6099999999997,FIGO DIESEL TITANIUM,FORD
2017,80000,Diesel,Manual,First,24.3,88.5,7439.2,VITARA BREZZA ZDI PLUS,MARUTI
2012,92000,Diesel,Manual,Third,22.32,126.32,3719.6,VERNA 1.6 SX,HYUNDAI
2016,13000,Petrol,Automatic,First,12.95,152.88,16505.725,TUCSON 2.0 DUAL VTVT 2WD AT GL,HYUNDAI
2013,73278,Diesel,Manual,First,21.1,73.9,4695.995,RITZ VDI,MARUTI
2011,38000,Petrol,Automatic,First,10.8,132.0,11158.8,A4 2.0 TFSI,AUDI
2016,46936,Diesel,Automatic,First,13.0,204.0,27525.04,E-CLASS E250 CDI LAUNCH EDITION,MERCEDES-BENZ
2015,55000,Diesel,Manual,First,19.87,83.8,6044.349999999999,DUSTER 85PS DIESEL RXE,RENAULT
2014,19000,Petrol,Automatic,First,15.5,86.7,4417.025,AMAZE S AT I-VTECH,HONDA
2016,42259,Diesel,Automatic,First,9.0,181.0,22652.363999999998,S60 D4 SUMMUM,VOLVO
2011,14000,Petrol,Manual,Second,17.5,85.8,2975.6800000000003,SWIFT DZIRE 1.2 LXI BSIV,MARUTI
2016,16956,Petrol,Manual,First,22.5,67.04,3347.64,WAGON R VXI,MARUTI
2017,15473,Petrol,Manual,First,16.8,34.2,3329.042,OMNI MPI STD BSIV,MARUTI
2011,75000,Diesel,Manual,First,21.5,88.8,2324.75,SX4 VDI,MARUTI
2013,96000,Diesel,Manual,Second,23.5,90.0,3254.65,FIESTA TITANIUM 1.5 TDCI,FORD
2015,25000,Petrol,Automatic,First,19.16,158.2,23247.5,CAMRY HYBRID,TOYOTA
2010,38000,Petrol,Manual,Second,22.5,67.04,1627.325,WAGON R VXI,MARUTI
2005,54000,Diesel,Automatic,First,11.0,198.5,9299.0,E-CLASS E270 CDI,MERCEDES-BENZ
2018,4131,Petrol,Automatic,First,21.4,83.1,7206.724999999999,BALENO ZETA AUTOMATIC,MARUTI
2016,31700,Petrol,Manual,First,18.7,88.7,5997.8550000000005,JAZZ 1.2 VX I VTEC,HONDA
2017,66988,Diesel,Automatic,First,15.4,120.0,9299.0,SCORPIO S10 AT 4WD,MAHINDRA
2014,54230,Petrol,Manual,First,16.47,74.0,4184.55,POLO 1.2 MPI TRENDLINE,VOLKSWAGEN
2015,35000,Petrol,Manual,First,17.0,80.0,3161.66,I20 1.2 ERA,HYUNDAI
2010,62714,Petrol,Automatic,First,12.1,164.7,4184.55,CAMRY W4 (AT),TOYOTA
2015,45295,Petrol,Manual,First,18.9,67.1,3998.5699999999997,WAGON R VXI,MARUTI
2018,7000,Diesel,Automatic,First,18.12,190.0,42775.4,5 SERIES 2013-2017 520D M SPORT,BMW
2016,57000,Petrol,Automatic,First,24.07,67.1,3161.66,ALTO K10 VXI AGS,MARUTI
2013,40100,Diesel,Automatic,First,14.84,170.0,13483.55,NEW C-CLASS 220 CDI AT,MERCEDES-BENZ
2013,56000,Petrol,Manual,First,24.7,47.3,1952.79,ALTO 800 2016-2019 LXI,MARUTI
2012,15000,Petrol,Manual,First,18.6,85.8,3394.1349999999998,SWIFT VXI,MARUTI
2014,14000,Petrol,Manual,First,18.2,82.5,2789.7,SAIL HATCHBACK 1.2 LS ABS,CHEVROLET
2009,68000,Diesel,Manual,Second,23.0,90.0,3673.105,I20 ASTA 1.4 CRDI (DIESEL),HYUNDAI
2012,83000,Diesel,Automatic,First,11.9,163.2,6276.825,SUPERB 2.5 TDI AT,SKODA
2013,81504,Diesel,Manual,First,21.43,87.2,6072.247,COROLLA ALTIS D-4D G,TOYOTA
2015,73500,Diesel,Manual,First,13.0,168.5,20457.8,FORTUNER 4X2 MANUAL,TOYOTA
2013,52900,Petrol,Automatic,First,14.3,103.52,4417.025,RAPID 1.6 MPI AT ELEGANCE,SKODA
2017,20000,Petrol,Automatic,First,16.5,86.8,5570.101,BRIO 1.2 VX AT,HONDA
2011,46000,Petrol,Manual,First,16.47,73.9,2836.1949999999997,POLO PETROL COMFORTLINE 1.2L,VOLKSWAGEN
2010,65000,Petrol,Manual,First,16.47,73.9,2231.7599999999998,POLO PETROL COMFORTLINE 1.2L,VOLKSWAGEN
2007,42000,Petrol,Manual,Third,18.2,67.1,1208.8700000000001,ZEN ESTILO LXI BSIII,MARUTI
2016,36681,Diesel,Manual,First,23.59,67.06,6239.629,ETIOS CROSS 1.4L GD,TOYOTA
2014,67000,Diesel,Manual,Second,15.1,140.0,6695.28,XUV500 W8 2WD,MAHINDRA
2016,18000,Petrol,Automatic,First,18.9,82.0,5021.46,GRAND I10 AT ASTA,HYUNDAI
2015,56409,Diesel,Manual,First,22.7,89.84,6165.237,ECOSPORT 1.5 DV5 MT TITANIUM OPTIONAL,FORD
2016,65263,CNG,Manual,First,17.5,80.46,6974.25,ERTIGA VXI CNG,MARUTI
2018,20300,Petrol,Automatic,First,18.0,117.3,13213.879,CITY I-VTEC CVT ZX,HONDA
2010,45008,Petrol,Manual,First,17.0,118.0,2789.7,CITY 1.5 V MT,HONDA
2017,21799,Petrol,Manual,First,23.1,67.04,4751.789,CELERIO ZXI MT,MARUTI
2011,57328,Petrol,Manual,First,15.04,103.6,3152.361,VENTO PETROL HIGHLINE,VOLKSWAGEN
2017,35358,Diesel,Automatic,First,11.36,171.5,21378.400999999998,INNOVA CRYSTA 2.8 ZX AT,TOYOTA
2009,46946,Petrol,Manual,Second,18.5,80.0,2185.265,I20 MAGNA,HYUNDAI
2012,39772,Diesel,Manual,First,23.2,73.94,2650.215,RITZ VDI,MARUTI
2014,58000,Diesel,Automatic,First,17.68,174.33,17203.149999999998,A6 2011-2015 2.0 TDI PREMIUM PLUS,AUDI
2014,52000,Petrol,Manual,First,13.24,102.57,5570.101,DUSTER PETROL RXL,RENAULT
2008,152000,Petrol,Manual,Second,13.5,130.0,2789.7,CIVIC 2006-2010 1.8 V MT,HONDA
2016,42700,Petrol,Manual,First,23.84,84.0,3347.64,TIAGO 1.2 REVOTRON XT,TATA
2014,60000,Diesel,Automatic,First,16.55,147.51,22317.6,A4 2.0 TDI,AUDI
2015,33195,Petrol,Manual,First,19.1,85.8,5821.174,SWIFT DZIRE VXI,MARUTI
2010,110000,Diesel,Manual,First,14.24,174.5,12739.63,FORTUNER 2.8 4WD MT,TOYOTA
2016,52000,Diesel,Automatic,First,15.26,203.2,32546.5,M-CLASS ML 250 CDI,MERCEDES-BENZ
2015,64399,Diesel,Manual,First,21.9,90.0,4668.097999999999,I20 MAGNA 1.4 CRDI,HYUNDAI
2015,55000,Petrol,Manual,First,21.5,81.8,2882.69,WAGON R VXI 1.2,MARUTI
2012,50000,Diesel,Manual,First,20.54,103.6,5114.45,VENTO DIESEL HIGHLINE,VOLKSWAGEN
2014,33485,Petrol,Manual,First,19.1,85.8,3338.341,SWIFT DZIRE VXI,MARUTI
2015,32000,Diesel,Manual,First,20.4,91.7,4324.035,LINEA EMOTION (DIESEL),FIAT
2009,71400,Petrol,Manual,Third,17.0,118.0,3533.62,CITY 1.5 V MT,HONDA
2016,41713,Diesel,Manual,First,19.67,126.2,11623.75,CRETA 1.6 SX PLUS DIESEL,HYUNDAI
2017,46000,Diesel,Manual,First,25.6,98.6,11995.710000000001,CITY I-DTEC ZX,HONDA
2015,52950,Petrol,Manual,First,14.0,35.0,2185.265,OMNI 8 SEATER BSIV,MARUTI
2015,29500,Petrol,Manual,First,20.4,81.8,3859.085,SWIFT LXI OPTION,MARUTI
2012,63888,Diesel,Automatic,First,14.0,224.0,20997.141999999996,M-CLASS ML 350 CDI CORPORATE,MERCEDES-BENZ
2016,60000,Petrol,Manual,First,24.7,47.3,2464.2349999999997,ALTO 800 2016-2019 LXI,MARUTI
2010,59196,Petrol,Manual,Second,15.6,70.0,2092.275,FIGO PETROL TITANIUM,FORD
2016,121362,Diesel,Manual,First,13.68,147.8,14878.4,INNOVA CRYSTA 2.4 G MT,TOYOTA
2013,78000,Diesel,Automatic,First,18.48,177.0,18133.05,5 SERIES 2003-2012 520D,BMW
2015,59000,Diesel,Automatic,First,13.01,194.3,19527.899999999998,SANTA FE 4WD AT,HYUNDAI
2012,95000,Diesel,Automatic,Second,22.48,190.0,16273.25,5 SERIES 520D LUXURY LINE,BMW
2010,84000,Diesel,Manual,Second,17.8,68.0,2241.059,FIESTA EXI 1.4 TDCI LTD,FORD
2012,58253,Diesel,Manual,Second,23.59,97.7,4138.055,ETIOS GD,TOYOTA
2014,64557,Diesel,Automatic,Second,12.7,187.7,27831.907,ROVER RANGE ROVER 2.2L PRESTIGE,LAND
2012,24500,Petrol,Manual,Second,18.3,97.7,2743.205,ETIOS LIVA V,TOYOTA
2009,68078,Petrol,Manual,First,19.7,46.3,948.498,ALTO LX,MARUTI
2009,149706,Diesel,Manual,First,11.5,171.0,10228.9,FORTUNER 3.0 DIESEL,TOYOTA
2004,215750,Diesel,Manual,Second,0.0,97.7,3254.65,QUALIS RS E2,TOYOTA
2013,25984,Petrol,Manual,First,15.8,110.0,4974.964999999999,ECOSPORT 1.5 TI VCT MT TITANIUM,FORD
2017,15544,Petrol,Manual,First,21.4,83.1,5253.935,BALENO SIGMA 1.2,MARUTI
2015,34000,Diesel,Automatic,First,23.8,112.0,20457.8,COOPER COUNTRYMAN D HIGH,MINI
2013,24000,Petrol,Automatic,First,17.01,121.4,5532.905,VERNA 1.6 VTVT EX AT,HYUNDAI
2011,95000,Diesel,Manual,Third,20.0,68.0,2185.265,FIGO DIESEL TITANIUM,FORD
2014,52000,Diesel,Manual,Second,25.8,98.6,3812.5899999999997,AMAZE S I-DTECH,HONDA
2012,135000,Diesel,Manual,First,19.01,108.45,5021.46,DUSTER 110PS DIESEL RXZ,RENAULT
2017,39000,Diesel,Manual,First,23.0,98.96,7857.654999999999,ECOSPORT 1.5 DIESEL TITANIUM,FORD
2013,45306,Diesel,Automatic,Second,11.2,241.0,39520.75,X6 XDRIVE30D,BMW
2010,140000,Diesel,Manual,First,14.24,174.5,9996.425,FORTUNER 2.8 4WD MT,TOYOTA
2010,55000,LPG,Manual,Second,13.45,62.1,1534.3349999999998,SANTRO XING GLS LPG,HYUNDAI
2015,67415,Diesel,Automatic,First,11.18,184.0,10256.796999999999,SSANGYONG REXTON RX7,MAHINDRA
2016,25562,Petrol,Manual,First,23.1,67.04,3254.65,CELERIO VXI,MARUTI
2016,30292,Petrol,Manual,First,18.6,81.83,5858.37,I20 SPORTZ 1.2,HYUNDAI
2014,84056,Petrol,Manual,First,18.88,123.24,6276.825,ECOSPORT 1.0 ECOBOOST TITANIUM PLUS,FORD
2017,62691,Diesel,Manual,First,26.21,88.5,6974.25,CIAZ VDI,MARUTI
2013,87000,Diesel,Automatic,First,17.11,174.33,14413.449999999999,A4 2.0 TDI 177 BHP PREMIUM PLUS,AUDI
2015,52513,Petrol,Manual,First,18.0,86.7,4324.035,AMAZE S I-VTECH,HONDA
2016,43983,Petrol,Automatic,First,15.63,110.4,7048.642,ECOSPORT 1.5 TI VCT AT TITANIUM,FORD
2013,90121,Petrol,Manual,First,20.92,67.1,2045.7800000000002,ALTO K10 2010-2014 VXI,MARUTI
2011,50000,Diesel,Automatic,Third,16.77,241.38,19527.899999999998,A6 3.0 TDI QUATTRO,AUDI
2011,42500,Diesel,Automatic,First,18.33,167.7,4881.974999999999,PASSAT DIESEL HIGHLINE 2.0 TDI,VOLKSWAGEN
2016,62192,Diesel,Manual,First,28.4,74.0,4854.0779999999995,SWIFT VDI,MARUTI
2011,128000,Diesel,Manual,Third,19.2,65.0,1859.8,LOGAN DIESEL 1.5 DLS,MAHINDRA
